,car_name,model_name,no_of_owner,KMS_Driven,fuel_type,mfg_year,colour,seating_capacity,milage,price,original_price
922,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
923,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
924,Honda,All,First,"4,642",Petrol,2022,White,5,145,14.25,13.47
925,Hyundai,i20,First,"13,616",Petrol,2014,Others,5,18.15,4.97,4.57
926,Maruti,Suzuki,Second,"84,784",Diesel,2015,Others,5,23.65,5.59,6.41
927,Mercedes-Benz,GLE,First,"27,000",Diesel,2018,Blue,5,Automatic,56,54.38
928,Mercedes-Benz,E-Class,Second,"31,267",Petrol,2017,White,5,12.06,41,37.03
929,Maruti,Suzuki,First,"86,077",CNG,2013,Blue,5,Manual,3.21,3.06
930,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"28,000",{{color}},7,19.01,11.25,9.66
931,Hyundai,Grand,"{{cityName}},",{{transmission}},|,"40,686",{{color}},5,16.95,4.65,4.81
932,BMW,3,First,"44,000",Diesel,2013,Bronze,5,18.88,14.5,14.41
933,Honda,City,First,"65,000",Petrol,2015,Maroon,5,FWD,5.65,6.15
934,Toyota,Innova,First,"16,500",Diesel,2021,Black,7,15.6,30.5,28.94
935,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
936,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
937,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
938,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
939,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
940,Audi,Q2,"{{cityName}},",{{transmission}},|,"20,000",{{color}},5,188,29.25,35.38
941,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
942,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
943,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
944,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
945,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
946,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
947,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
948,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
949,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
950,Tata,Altroz,"{{cityName}},",{{transmission}},|,"7,956",{{color}},5,19.05,7.48,6.01
951,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
952,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
953,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"37,333",{{color}},5,20.5,4.57,4.44
954,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
955,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
956,Honda,All,First,"4,642",Petrol,2022,White,5,145,14.25,13.47
957,Hyundai,i20,First,"13,616",Petrol,2014,Others,5,18.15,4.97,4.57
958,Maruti,Suzuki,Second,"84,784",Diesel,2015,Others,5,23.65,5.59,6.41
959,Land,Rover,First,"30,000",Diesel,2019,Black,5,AWD,1.35,94.52
960,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
961,Ford,Endeavour,First,"65,000",Diesel,2018,White,7,10.91,30,29.43
962,Honda,Civic,First,"29,000",Petrol,2019,Silver,5,16.5,16.9,17.02
963,Renault,Lodgy,First,"36,298",Diesel,2015,Brown,7,19.97999954,5.35,8.9
964,Honda,City,First,"49,011",Petrol,2017,Grey,5,18,8.15,9.61
965,Honda,Jazz,First,"76,200",Petrol,2018,Brown,5,18.2,5.25,7.19
966,Skoda,Rapid,First,"42,000",Petrol,2018,White,5,14.3,8.1,8.07
967,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
968,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
969,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
970,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
971,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
972,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
973,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
974,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
975,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
976,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
977,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
978,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
979,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
980,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
981,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
982,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
983,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
984,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"23,329",{{color}},4,78,5.74,5.85
985,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
986,Ford,EcoSport,Second,"54,120",Diesel,2017,Others,5,23,5.99,7.09
987,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"54,674",{{color}},5,Manual,2.79,2.8
988,Volkswagen,Ameo,Second,"64,500",Petrol,2016,Others,5,17.83,4.1,4.87
989,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"91,114",{{color}},5,23.4,5.52,4.73
990,Hyundai,Grand,First,"23,000",Petrol,2017,White,5,19.77,4.4,4.63
991,Mercedes-Benz,GLE,First,"54,000",Diesel,2017,White,5,Automatic,42.75,47.73
992,Maruti,Suzuki,Second,"75,000",CNG,2013,Grey,5,Manual,3.25,2.91
993,Honda,Amaze,First,"49,000",Diesel,2017,Red,5,25.8,5.95,6.03
994,Audi,Q5,Second,"43,000",Petrol,2011,Brown,5,6.44,10.25,13.35
995,Honda,CR-V,First,"29,000",Petrol,2015,Silver,5,6.44,10.25,13.35
996,Maruti,Suzuki,First,"28,000",CNG,2014,Grey,7,22.8,7,6.76
997,MG,ZS,First,"7,500",Electric,2021,Blue,5,FWD,23,23.6
998,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"11,736",{{color}},5,22,6.35,6.52
999,Honda,Jazz,"{{cityName}},",{{transmission}},|,"17,847",{{color}},5,18.7,6.8,7.75
1000,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
1001,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
1002,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
1003,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
1004,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
1005,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
1006,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
1007,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
1008,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
1009,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
1010,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
1011,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
1012,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
1013,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
1014,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
1015,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
1016,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
1017,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
1018,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
1019,Ford,EcoSport,Second,"54,120",Diesel,2017,Others,5,23,5.99,7.09
1020,Hyundai,i20,"{{cityName}},",{{transmission}},|,"13,616",{{color}},5,18.15,4.97,4.57
1021,Maruti,Suzuki,Second,"84,784",Diesel,2015,Others,5,23.65,5.59,6.41
1022,BMW,5,First,"21,000",Diesel,2017,Gold,5,22.48,42,37.07
1023,Hyundai,Elantra,First,"71,395",Petrol,2016,White,5,15,10.9,9.34
1024,Ford,Endeavour,First,"61,000",Diesel,2021,Gold,7,12.62,37,35.39
1025,Maruti,Suzuki,First,"43,700",Petrol,2011,Grey,5,18.6,2.95,3.14
1026,Toyota,Innova,First,"16,500",Diesel,2021,Black,7,15.6,30.5,28.94
1027,Maruti,Suzuki,First,"3,30,000",Petrol,2014,Silver,5,19.1,4.5,4.21
1028,Hyundai,Elantra,First,"82,000",Petrol,2015,Silver,5,16.3,7.25,9.11
1029,Honda,City,First,"35,000",Petrol,2016,Grey,5,FWD,6.99,7.22
1030,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
1031,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
1032,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
1033,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
1034,Mercedes-Benz,E-Class,"{{cityName}},",{{transmission}},|,"29,675",{{color}},5,12.06,11.25,13.78
1035,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
1036,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
1037,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
1038,Hyundai,Verna,"{{cityName}},",{{transmission}},|,"9,434",{{color}},5,FWD,10.37,10.58
1039,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
1040,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
1041,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
1042,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
1043,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
1044,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
1045,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
1046,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
1047,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"37,333",{{color}},5,20.5,4.57,4.44
1048,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
1049,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
1050,Ford,EcoSport,"{{cityName}},",{{transmission}},|,"54,120",{{color}},5,23,5.99,7.09
1051,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
1052,Volkswagen,Ameo,Second,"64,500",Petrol,2016,Others,5,17.83,4.1,4.87
1053,Maruti,Suzuki,First,"91,114",Diesel,2014,Others,5,23.4,5.52,4.73
1054,Maruti,Suzuki,First,"47,330",Diesel,2017,White,5,24.29,7.95,7.8
1055,Hyundai,Elite,First,"20,285",Petrol,2017,Red,5,18.6,5.91,6.01
1056,Tata,Nexon,First,"3,900",Electric,2022,Black,5,127,15.45,15
1057,Hyundai,Elite,First,"43,956",Petrol,2015,Silver,5,18.6,5.21,5.41
1058,Maruti,Suzuki,First,"49,000",Petrol,2016,Red,5,21.4,5.45,5.76
1059,Maruti,Suzuki,First,"3,586",Petrol,2022,Blue,6,138,13.82,11.64
1060,Jaguar,XJ,Second,"64,000",Diesel,2012,White,5,13.53,24,24.91
1061,BMW,5,First,"8,519",Diesel,2020,Blue,5,22.48,55,56.96
1062,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
1063,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
1064,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"10,519",{{color}},5,20.52,6.8,7.75
1065,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
1066,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
1067,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
1068,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
1069,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
1070,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
1071,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
1072,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
1073,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
1074,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
1075,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
1076,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
1077,Tata,Altroz,"{{cityName}},",{{transmission}},|,"7,956",{{color}},5,19.05,7.48,6.01
1078,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
1079,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
1080,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
1081,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
1082,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
1083,Ford,EcoSport,Second,"54,120",Diesel,2017,Others,5,23,5.99,7.09
1084,Hyundai,i20,First,"13,616",Petrol,2014,Others,5,18.15,4.97,4.57
1085,Maruti,Suzuki,Second,"84,784",Diesel,2015,Others,5,23.65,5.59,6.41
1086,Mercedes-Benz,GLE,First,"54,000",Diesel,2017,White,5,Automatic,42.75,47.73
1087,Land,Rover,Third,"76,000",Diesel,2015,White,5,Automatic,42.75,47.73
1088,Honda,Jazz,First,"26,000",Petrol,2015,White,5,19,5.98,5.75
1089,Volkswagen,Vento,First,"27,000",Petrol,2020,White,5,17.6,8.5,9.79
1090,Mercedes-Benz,GLE,First,"54,000",Diesel,2017,White,5,Automatic,42.75,47.73
1091,Toyota,Fortuner,First,"1,00,000",Diesel,2017,Brown,7,12.9,29.99,28.93
1092,Mercedes-Benz,GL,Second,"1,90,000",Diesel,2014,White,7,AWD,31,32
1093,Hyundai,i20,First,"14,956",Petrol,2013,White,5,15.04,4.75,4.37
1094,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
1095,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
1096,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
1097,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
1098,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
1099,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
1100,Hyundai,Santro,"{{cityName}},",{{transmission}},|,"2,963",{{color}},5,20,5.53,6.5
1101,Toyota,Yaris,"{{cityName}},",{{transmission}},|,"19,785",{{color}},5,17.1,7.83,8.57
1102,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
1103,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
1104,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
1105,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
1106,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
1107,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
1108,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
1109,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
1110,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
1111,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
1112,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
1113,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
1114,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
1115,Ford,EcoSport,Second,"54,120",Diesel,2017,Others,5,23,5.99,7.09
1116,Hyundai,i20,First,"13,616",Petrol,2014,Others,5,18.15,4.97,4.57
1117,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"84,784",{{color}},5,23.65,5.59,6.41
1118,Maruti,Suzuki,First,"78,327",CNG,2015,Gold,5,58,3.85,4
1119,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"27,585",{{color}},5,23.1,4.95,4.51
1120,Maruti,Suzuki,Second,"16,840",Petrol,2012,Red,5,15,2.95,2.71
1121,BMW,3,Second,"41,000",Diesel,2017,White,5,21.76,26.5,31.47
1122,Land,Rover,First,"30,000",Diesel,2019,Black,5,AWD,1.35,94.52
1123,Honda,City,Third,"61,000",Petrol,2014,Red,5,FWD,4.65,5.17
1124,Mercedes-Benz,E-Class,Second,"48,000",Diesel,2013,Black,5,14.2,17.5,15.9
1125,Honda,Civic,First,"29,000",Petrol,2019,Silver,5,16.5,16.9,17.02
1126,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
1127,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
1128,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
1129,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
1130,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
1131,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
1132,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
1133,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
1134,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
1135,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
1136,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
1137,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
1138,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
1139,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
1140,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
1141,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
1142,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
1143,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
1144,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
1145,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
1146,Ford,EcoSport,Second,"54,120",Diesel,2017,Others,5,23,5.99,7.09
1147,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
1148,Volkswagen,Ameo,Second,"64,500",Petrol,2016,Others,5,17.83,4.1,4.87
1149,Maruti,Suzuki,First,"91,114",Diesel,2014,Others,5,23.4,5.52,4.73
1150,Maruti,Suzuki,Second,"31,000",Petrol,2017,Blue,5,19.12,6.95,7.47
1151,Audi,Q3,First,"76,500",Diesel,2015,Grey,5,15.77,18.5,17.02
1152,Maruti,Suzuki,First,"28,000",CNG,2014,Grey,7,22.8,7,6.76
1153,Mercedes-Benz,GLE,First,"27,000",Diesel,2018,Blue,5,Automatic,56,54.38
1154,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
1155,BMW,iX,UnRegistered,"2,750",Electric,2022,Black,5,326,6.35,6.52
1156,Mercedes-Benz,GLE,First,"54,000",Diesel,2017,White,5,Automatic,42.75,47.73
1157,Mercedes-Benz,C-Class,Second,"61,475",Petrol,2015,Black,5,14.74,22.75,21.06
1158,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
1159,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
1160,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
1161,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
1162,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
1163,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
1164,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
1165,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
1166,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
1167,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
1168,Honda,City,"{{cityName}},",{{transmission}},|,"90,860",{{color}},5,FWD,6.88,7.29
1169,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
1170,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"49,870",{{color}},5,30.47,5.6,5.8
1171,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
1172,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
1173,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"47,072",{{color}},5,20.5,4.76,4.37
1174,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
1175,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
1176,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
1177,Ford,EcoSport,Second,"54,120",Diesel,2017,Others,5,23,5.99,7.09
1178,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
1179,Volkswagen,Ameo,Second,"64,500",Petrol,2016,Others,5,17.83,4.1,4.87
1180,Maruti,Suzuki,First,"91,114",Diesel,2014,Others,5,23.4,5.52,4.73
1181,Maruti,Suzuki,First,"15,984",Petrol,2018,Silver,5,21.21,6.85,6.81
1182,Hyundai,Elite,First,"20,285",Petrol,2017,Red,5,18.6,5.91,6.01
1183,Datsun,redi-GO,First,"1,413",Petrol,2019,Silver,5,22.7,2.95,3.38
1184,Honda,City,First,"35,000",Petrol,2016,Grey,5,FWD,6.99,7.22
1185,Mercedes-Benz,E-Class,Second,"69,000",Petrol,2012,Black,5,12.06,10.5,11.76
1186,Ford,EcoSport,First,"27,000",Petrol,2015,Silver,5,15.6,5.45,6.43
1187,Mercedes-Benz,E-Class,Second,"94,000",Diesel,2011,Purple,5,RWD,9.25,11.4
1188,Audi,Q3,First,"76,500",Diesel,2015,Grey,5,15.77,18.5,17.02
1189,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
1190,Honda,Jazz,"{{cityName}},",{{transmission}},|,"17,847",{{color}},5,18.7,6.8,7.75
1191,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
1192,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
1193,Mercedes-Benz,E-Class,"{{cityName}},",{{transmission}},|,"29,675",{{color}},5,12.06,11.25,13.78
1194,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
1195,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
1196,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
1197,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
1198,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
1199,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
1200,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
1201,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
1202,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
1203,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
1204,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
1205,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
1206,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
1207,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
1208,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
1209,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
1210,Ford,EcoSport,Second,"54,120",Diesel,2017,Others,5,23,5.99,7.09
1211,Hyundai,i20,First,"13,616",Petrol,2014,Others,5,18.15,4.97,4.57
1212,Maruti,Suzuki,Second,"84,784",Diesel,2015,Others,5,23.65,5.59,6.41
1213,Hyundai,Creta,First,"16,000",Petrol,2021,White,5,17,18.45,16.81
1214,Ford,Fiesta,First,"31,575",Petrol,2011,Silver,5,11.7,1.95,2.29
1215,BMW,5,First,"21,000",Diesel,2017,Gold,5,22.48,42,37.07
1216,Maruti,Suzuki,First,"29,453",Petrol,2021,Grey,6,19.01,10.75,10.7
1217,Maruti,Suzuki,First,"23,600",Petrol,2018,Brown,5,21.56,7.45,8.44
1218,BMW,iX,UnRegistered,"2,750",Electric,2022,Black,5,326,7.45,8.44
1219,Mercedes-Benz,GLE,First,"54,000",Diesel,2017,White,5,Automatic,42.75,47.73
1220,Maruti,Suzuki,First,"65,000",CNG,2013,Brown,5,58,3.25,3.6
1221,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
1222,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
1223,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
1224,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
1225,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
1226,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
1227,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
